,0
2503,240840
2504,240875
2505,240881
2506,241100
2507,241106
2508,241379
2509,241995
2510,158
2511,655
2512,20239
2513,21340
2514,22331
2515,24236
2516,24639
2517,25775
2518,28220
2519,29041
2520,30239
2521,31660
2522,37500
2523,40532
2524,44594
2525,55964
2526,56640
2527,56641
2528,57467
2529,58499
2530,62132
2531,72875
2532,75438
2533,83485
2534,84023
2535,84245
2536,84249
2537,84763
2538,86544
2539,86851
2540,99350
2541,99375
2542,115394
2543,115422
2544,122952
2545,124546
2546,130212
2547,134536
2548,148186
2549,149453
2550,151273
2551,158537
2552,164192
2553,166481
2554,166568
2555,167761
2556,168269
2557,172616
2558,174326
2559,174813
2560,175933
2561,176859
2562,176890
2563,177232
2564,177630
2565,179150
2566,179602
2567,180035
2568,180822
2569,184546
2570,185346
2571,186547
2572,189055
2573,189976
2574,190437
2575,192371
2576,193137
2577,193786
2578,196771
2579,198229
2580,203728
2581,207947
2582,210333
2583,214028
2584,230331
2585,231066
2586,235524
2587,237903
2588,239281
2589,172
2590,282
2591,289
2592,292
2593,294
2594,299
2595,423
2596,432
2597,500
2598,632
2599,646
2600,654
2601,703
2602,705
2603,741
2604,20219
2605,20223
2606,20258
2607,20288
2608,20390
2609,20557
2610,20630
2611,20633
2612,20676
2613,20677
2614,20680
2615,20681
2616,20685
2617,20692
2618,20693
2619,20694
2620,20696
2621,20708
2622,20710
2623,20735
2624,20788
2625,20822
2626,20918
2627,21441
2628,21542
2629,21582
2630,21661
2631,21694
2632,21705
2633,21779
2634,21799
2635,21883
2636,23457
2637,23776
2638,24249
2639,24600
2640,24603
2641,24604
2642,24619
2643,24664
2644,24666
2645,24778
2646,25004
2647,25086
2648,25169
2649,25651
2650,25658
2651,25681
2652,25741
2653,25748
2654,25750
2655,25751
2656,25752
2657,25767
2658,25949
2659,26207
2660,26209
2661,26210
2662,26538
2663,26789
2664,26868
2665,27342
2666,27814
2667,27819
2668,27828
2669,27835
2670,29627
2671,29676
2672,29691
2673,29938
2674,29939
2675,30401
2676,31547
2677,31548
2678,31550
2679,31554
2680,31561
2681,31640
2682,32362
2683,32750
2684,33012
2685,33068
2686,33821
2687,33826
2688,33966
2689,34777
2690,36071
2691,36871
2692,37252
2693,37742
2694,38003
2695,38012
2696,38787
2697,39201
2698,39409
2699,39634
2700,40147
2701,40176
2702,40187
2703,40198
2704,40262
2705,40312
2706,40319
2707,40339
2708,40382
2709,40386
2710,40397
2711,40437
2712,40473
2713,40516
2714,41157
2715,41932
2716,43222
2717,43359
2718,44815
2719,45074
2720,45667
2721,45729
2722,46314
2723,46611
2724,51080
2725,51338
2726,51626
2727,51654
2728,52523
2729,52613
2730,52640
2731,52819
2732,52821
2733,52851
2734,53972
2735,54296
2736,54592
2737,55535
2738,56041
2739,56265
2740,56322
2741,56442
2742,56755
2743,57133
2744,57232
2745,57259
2746,57261
2747,57348
2748,57432
2749,59036
2750,59678
2751,60153
2752,61152
2753,62782
2754,62787
2755,63148
2756,63155
2757,63774
2758,63799
2759,64218
2760,64738
2761,64809
2762,64812
2763,64824
2764,66488
2765,66838
2766,66845
2767,67719
2768,68077
2769,68084
2770,68090
2771,68470
2772,68521
2773,68793
2774,68821
2775,69471
2776,69722
2777,69958
2778,71514
2779,74306
2780,74439
2781,75294
2782,76653
2783,77846
2784,78019
2785,78381
2786,78616
2787,78675
2788,78955
2789,79447
2790,79873
2791,80143
2792,80144
2793,80178
2794,80386
2795,80428
2796,80483
2797,80551
2798,80586
2799,80609
2800,80612
2801,80625
2802,80705
2803,80759
2804,80776
2805,80797
2806,81015
2807,82419
2808,83063
2809,84115
2810,84207
2811,84254
2812,84274
2813,84333
2814,84630
2815,84718
2816,84719
2817,84754
2818,85768
2819,85771
2820,86040
2821,86042
2822,86043
2823,86044
2824,86048
2825,86190
2826,86522
2827,86580
2828,86957
2829,86958
2830,87210
2831,87408
2832,87593
2833,88015
2834,88035
2835,89573
2836,89800
2837,89829
2838,90053
2839,90253
2840,90669
2841,91121
2842,91486
2843,91502
2844,92480
2845,92687
2846,92994
2847,93287
2848,94514
2849,94542
2850,94672
2851,95404
2852,95533
2853,95770
2854,95858
2855,96769
2856,98001
2857,98803
2858,99186
2859,101056
2860,101091
2861,101139
2862,101435
2863,101485
2864,101576
2865,102537
2866,102855
2867,103110
2868,103196
2869,103375
2870,103376
2871,104328
2872,105153
2873,105384
2874,105776
2875,106064
2876,107175
2877,107454
2878,107660
2879,108187
2880,108530
2881,108611
2882,108632
2883,108665
2884,109605
2885,109759
2886,109769
2887,110191
2888,110208
2889,110304
2890,110668
2891,111311
2892,111384
2893,111662
2894,111800
2895,111802
2896,112019
2897,112078
2898,112288
2899,112689
2900,113121
2901,113565
2902,114421
2903,115059
2904,115136
2905,115227
2906,115289
2907,115313
2908,115369
2909,115372
2910,115373
2911,115401
2912,115615
2913,116644
2914,117281
2915,117284
2916,117330
2917,117571
2918,117573
2919,118072
2920,119782
2921,120909
2922,122733
2923,123330
2924,123333
2925,123334
2926,123339
2927,123591
2928,123670
2929,124019
2930,124096
2931,124404
2932,124487
2933,125861
2934,126202
2935,126325
2936,126331
2937,127111
2938,127201
2939,127353
2940,127431
2941,127477
2942,127628
2943,127836
2944,127845
2945,127934
2946,128097
2947,128615
2948,129149
2949,129972
2950,130006
2951,130018
2952,130050
2953,130740
2954,130838
2955,131130
2956,131505
2957,133198
2958,133248
2959,133546
2960,133599
2961,133695
2962,134237
2963,134240
2964,134549
2965,134944
2966,135986
2967,139752
2968,141226
2969,141793
2970,141973
2971,143286
2972,144518
2973,145315
2974,145716
2975,145809
2976,146738
2977,146793
2978,146985
2979,147653
2980,148493
2981,149385
2982,151210
2983,151312
2984,152157
2985,152422
2986,154518
2987,154707
2988,154765
2989,154838
2990,155965
2991,156108
2992,156170
2993,156171
2994,156358
2995,156580
2996,156802
2997,157220
2998,157507
2999,157653
3000,157708
3001,158247
3002,158887
3003,159190
3004,160018
3005,160506
3006,161554
3007,161729
3008,161747
3009,161911
3010,162366
3011,163093
3012,163344
3013,163443
3014,163893
3015,163921
3016,164162
3017,164206
3018,164382
3019,164924
3020,165062
3021,165104
3022,165253
3023,165756
3024,166164
3025,166246
3026,166263
3027,166686
3028,166707
3029,166756
3030,167058
3031,167162
3032,167410
3033,167494
3034,167576
3035,167741
3036,167762
3037,167822
3038,168047
3039,168218
3040,168222
3041,168506
3042,168801
3043,168842
3044,168846
3045,168885
3046,168895
3047,168926
3048,168948
3049,168964
3050,169355
3051,169393
3052,169418
3053,169744
3054,170115
3055,170251
3056,170328
3057,170346
3058,171333
3059,171336
3060,172300
3061,173073
3062,173485
3063,174535
3064,174576
3065,175074
3066,176651
3067,177455
3068,177764
3069,178109
3070,178186
3071,178212
3072,178437
3073,178634
3074,179160
3075,179168
3076,179177
3077,179345
3078,181462
3079,181786
3080,182696
3081,182882
3082,183052
3083,183086
3084,183215
3085,183262
3086,183597
3087,183887
3088,184007
3089,184052
3090,184370
3091,184383
3092,184467
3093,184863
3094,185122
3095,185905
3096,186629
3097,186906
3098,187308
3099,188554
3100,189099
3101,189147
3102,189149
3103,189153
3104,190164
3105,190876
3106,191059
3107,191481
3108,191519
3109,191685
3110,193173
3111,193411
3112,193483
3113,194696
3114,197552
3115,198954
3116,199009
3117,199096
3118,199284
3119,199571
3120,200634
3121,200705
3122,200727
3123,200780
3124,200791
3125,201595
3126,202034
3127,203851
3128,204021
3129,204304
3130,204462
3131,204464
3132,204470
3133,204498
3134,204541
3135,204785
3136,204824
3137,204825
3138,205172
3139,205653
3140,205761
3141,205825
3142,206470
3143,206841
3144,208414
3145,208700
3146,210130
3147,210335
3148,210451
3149,210750
3150,211219
3151,211227
3152,211267
3153,211296
3154,211908
3155,211954
3156,212283
3157,213009
3158,214623
3159,214696
3160,215719
3161,215787
3162,215827
3163,216120
3164,216722
3165,217136
3166,217878
3167,219948
3168,222551
3169,222566
3170,222634
3171,224177
3172,224214
3173,232897
3174,233092
3175,233908
3176,235118
3177,236603
3178,240123
3179,240312
3180,240496
3181,240878
3182,240891
3183,242138
3184,174
3185,26088
3186,26724
3187,30373
3188,62303
3189,63835
3190,68557
3191,76636
3192,80659
3193,97338
3194,100741
3195,100742
3196,102753
3197,103795
3198,103797
3199,104352
3200,151601
3201,161354
3202,162369
3203,177394
3204,180420
3205,180422
3206,181641
3207,184743
3208,185092
3209,185144
3210,185969
3211,186555
3212,200390
3213,201566
3214,202481
3215,206585
3216,207843
3217,209203
3218,209206
3219,209223
3220,209227
3221,209238
3222,209245
3223,209265
3224,209337
3225,209363
3226,209424
3227,209444
3228,209457
3229,209474
3230,209479
3231,209505
3232,209569
3233,209581
3234,209589
3235,209606
3236,209612
3237,209621
3238,209622
3239,209785
3240,210060
3241,210283
3242,210356
3243,210358
3244,210515
3245,210527
3246,210812
3247,210933
3248,212339
3249,213337
3250,214461
3251,217510
3252,217519
3253,217969
3254,220323
3255,220696
3256,232031
3257,233353
3258,233805
3259,235789
3260,240281
3261,241847
3262,242086
3263,242089
3264,196
3265,262
3266,698
3267,20673
3268,20828
3269,21355
3270,21374
3271,22131
3272,22151
3273,24124
3274,24125
3275,24562
3276,24575
3277,25053
3278,25152
3279,25528
3280,25529
3281,25730
3282,26186
3283,26287
3284,26399
3285,26530
3286,29959
3287,30867
3288,31537
3289,31542
3290,36053
3291,38873
3292,39482
3293,40246
3294,44318
3295,45598
3296,45725
3297,46251
3298,48560
3299,55906
3300,56021
3301,59623
3302,59691
3303,60043
3304,63466
3305,65799
3306,68060
3307,68681
3308,80080
3309,84113
3310,84170
3311,84292
3312,86726
3313,87037
3314,87117
3315,87423
3316,90678
3317,91929
3318,94520
3319,95453
3320,95771
3321,98872
3322,99433
3323,101469
3324,101638
3325,101639
3326,112120
3327,112538
3328,113432
3329,115194
3330,115196
3331,115197
3332,115712
3333,116488
3334,116489
3335,116502
3336,119911
3337,123075
3338,123977
3339,124064
3340,124085
3341,124475
3342,124584
3343,127813
3344,129380
3345,130379
3346,134886
3347,139757
3348,140359
3349,151191
3350,151192
3351,151740
3352,151743
3353,151929
3354,152276
3355,153873
3356,156245
3357,156348
3358,158540
3359,159204
3360,159831
3361,160957
3362,163684
3363,164166
3364,164185
3365,164452
3366,164464
3367,164502
3368,164608
3369,164892
3370,165241
3371,165375
3372,165477
3373,165489
3374,165564
3375,165572
3376,165579
3377,165650
3378,165747
3379,165748
3380,165878
3381,165895
3382,165959
3383,165973
3384,165980
3385,166010
3386,166041
3387,166097
3388,166106
3389,166123
3390,166231
3391,166300
3392,166387
3393,166719
3394,167530
3395,168080
3396,169059
3397,169146
3398,169852
3399,170979
3400,173075
3401,176232
3402,176274
3403,176635
3404,176724
3405,180659
3406,185977
3407,187594
3408,187667
3409,191680
3410,192971
3411,193615
3412,197980
3413,198847
3414,200742
3415,208283
3416,210498
3417,210842
3418,214484
3419,215816
3420,216196
3421,216300
3422,221864
3423,238797
3424,239373
3425,240883
3426,213
3427,343
3428,371
3429,379
3430,393
3431,400
3432,401
3433,402
3434,407
3435,641
3436,20231
3437,20232
3438,20289
3439,20336
3440,20378
3441,20421
3442,20659
3443,20712
3444,20789
3445,20794
3446,20819
3447,20821
3448,20827
3449,20845
3450,21369
3451,21373
3452,21556
3453,21929
3454,21940
3455,21951
3456,21962
3457,21972
3458,21983
3459,23358
3460,24472
3461,24488
3462,24960
3463,24968
3464,24969
3465,24970
3466,24999
3467,25144
3468,25149
3469,25209
3470,25474
3471,25546
3472,25664
3473,25667
3474,25747
3475,25967
3476,26046
3477,26048
3478,26049
3479,26155
3480,26417
3481,26521
3482,26924
3483,26927
3484,26929
3485,27070
3486,27348
3487,29773
3488,30823
3489,30876
3490,31487
3491,31499
3492,32962
3493,36131
3494,37222
3495,38118
3496,38519
3497,38529
3498,39192
3499,39476
3500,39500
3501,39759
3502,39966
3503,40167
3504,40289
3505,40406
3506,40478
3507,40512
3508,42528
3509,43570
3510,45122
3511,47685
3512,52406
3513,54662
3514,55383
3515,56733
3516,57080
3517,57150
3518,57244
3519,57314
3520,57912
3521,59358
3522,59600
3523,59711
3524,60633
3525,61918
3526,64185
3527,64861
3528,66402
3529,67532
3530,67542
3531,67543
3532,67627
3533,67896
3534,69260
3535,70177
3536,72978
3537,75849
3538,77060
3539,77188
3540,77524
3541,78353
3542,79142
3543,79466
3544,79583
3545,79598
3546,80303
3547,80587
3548,80755
3549,80860
3550,81043
3551,81988
3552,82586
3553,84010
3554,84014
3555,84015
3556,84025
3557,84064
3558,84074
3559,84081
3560,84096
3561,84268
3562,84365
3563,84460
3564,84478
3565,84494
3566,85309
3567,85878
3568,85883
3569,85944
3570,86037
3571,86336
3572,86361
3573,86735
3574,86742
3575,86968
3576,87086
3577,87415
3578,87420
3579,87479
3580,88643
3581,88734
3582,88845
3583,88877
3584,89832
3585,90122
3586,91437
3587,91777
3588,92341
3589,94527
3590,95483
3591,96756
3592,96760
3593,97701
3594,97968
3595,98670
3596,99758
3597,100546
3598,101246
3599,101659
3600,103116
3601,103256
3602,105338
3603,105339
3604,107648
3605,107711
3606,107962
3607,108449
3608,109460
3609,110917
3610,111505
3611,112033
3612,112386
3613,115161
3614,115184
3615,115185
3616,115359
3617,115360
3618,115362
3619,115363
3620,115652
3621,115925
3622,116288
3623,116464
3624,120773
3625,122016
3626,122820
3627,123965
3628,124058
3629,124133
3630,124207
3631,126243
3632,127016
3633,128418
3634,128556
3635,128840
3636,128852
3637,129029
3638,129237
3639,129669
3640,132341
3641,132496
3642,133394
3643,133631
3644,134046
3645,134636
3646,136348
3647,138410
3648,139844
3649,140842
3650,143681
3651,144667
3652,144862
3653,145185
3654,145535
3655,145741
3656,146452
3657,147146
3658,147289
3659,149303
3660,149729
3661,151393
3662,152199
3663,152285
3664,152295
3665,152317
3666,152320
3667,154964
3668,155146
3669,156151
3670,156152
3671,156839
3672,157316
3673,157776
3674,157864
3675,157893
3676,158003
3677,159552
3678,159558
3679,159559
3680,159571
3681,163063
3682,163274
3683,163362
3684,163393
3685,163662
3686,164377
3687,164383
3688,164934
3689,165129
3690,165283
3691,165349
3692,165749
3693,165784
3694,165888
3695,165988
3696,166006
3697,166105
3698,166136
3699,166212
3700,166219
3701,166435
3702,166541
3703,166623
3704,167243
3705,167938
3706,167969
3707,170129
3708,170311
3709,170462
3710,170478
3711,170612
3712,170649
3713,171065
3714,171660
3715,171662
3716,171728
3717,171774
3718,172536
3719,173606
3720,173857
3721,173897
3722,174009
3723,175040
3724,175337
3725,176069
3726,176845
3727,177797
3728,177876
3729,177952
3730,178381
3731,179159
3732,179413
3733,180585
3734,181297
3735,181586
3736,183388
3737,184093
3738,184263
3739,184382
3740,188157
3741,188515
3742,189312
3743,189458
3744,189904
3745,190870
3746,191117
3747,193139
3748,193486
3749,193629
3750,194039
3751,198408
3752,198413
3753,198591
3754,198951
3755,199753
3756,200005
3757,200217
3758,201562
3759,202675
3760,204262
3761,204449
3762,204532
3763,204703
3764,204704
3765,205147
3766,205164
3767,205843
3768,206922
3769,206963
3770,207195
3771,208675
3772,208676
3773,210505
3774,210836
3775,213062
3776,213151
3777,213513
3778,214601
3779,215617
3780,215837
3781,217986
3782,218794
3783,220256
3784,224229
3785,225651
3786,226259
3787,226262
3788,227656
3789,228702
3790,232884
3791,233781
3792,235437
3793,238186
3794,239052
3795,241537
3796,317
3797,429
3798,522
3799,22885
3800,25084
3801,27085
3802,29815
3803,31657
3804,36842
3805,37455
3806,37752
3807,43755
3808,52258
3809,55826
3810,56983
3811,75585
3812,78357
3813,80434
3814,80695
3815,83243
3816,84150
3817,84332
3818,88839
3819,91206
3820,93096
3821,93863
3822,94387
3823,97822
3824,100654
3825,112825
3826,115244
3827,115481
3828,139885
3829,149414
3830,151866
3831,156174
3832,156553
3833,161358
3834,162778
3835,164278
3836,165341
3837,165797
3838,167200
3839,167705
3840,167878
3841,169128
3842,170735
3843,173321
3844,185537
3845,191063
3846,192103
3847,200326
3848,202067
3849,205912
3850,206838
3851,213054
3852,221862
3853,240835
3854,322
3855,433
3856,482
3857,20241
3858,20510
3859,20627
3860,22373
3861,22384
3862,22399
3863,22401
3864,23942
3865,24296
3866,24345
3867,24997
3868,25088
3869,25676
3870,25771
3871,25944
3872,26247
3873,26349
3874,27636
3875,27644
3876,31576
3877,31665
3878,31666
3879,37971
3880,40549
3881,44102
3882,44126
3883,44382
3884,46950
3885,47451
3886,49581
3887,51354
3888,57003
3889,65074
3890,66534
3891,67370
3892,67488
3893,67851
3894,73182
3895,74517
3896,79111
3897,80180
3898,80798
3899,81179
3900,81181
3901,81184
3902,81188
3903,81189
3904,81991
3905,81992
3906,81993
3907,81994
3908,82622
3909,83039
3910,83042
3911,83074
3912,83946
3913,84121
3914,84265
3915,84339
3916,84597
3917,84655
3918,84703
3919,84710
3920,85074
3921,86337
3922,87684
3923,88037
3924,90295
3925,90460
3926,90464
3927,91313
3928,96552
3929,96748
3930,98285
3931,98564
3932,99728
3933,100217
3934,107343
3935,107957
3936,109820
3937,112562
3938,115494
3939,115580
3940,115678
3941,119461
3942,119916
3943,120851
3944,123168
3945,123371
3946,123892
3947,129497
3948,133482
3949,134755
3950,144579
3951,151891
3952,156559
3953,157868
3954,158195
3955,162999
3956,163301
3957,164003
3958,164213
3959,170146
3960,170325
3961,171991
3962,173839
3963,175146
3964,176323
3965,176987
3966,177003
3967,177004
3968,177014
3969,179887
3970,180759
3971,181492
3972,181715
3973,182816
3974,184728
3975,185236
3976,186134
3977,187592
3978,189824
3979,190412
3980,192546
3981,192548
